conceptType,conceptUri,code,preferredLabel,altLabels,description
ISCOGroup,http://data.europa.eu/esco/isco/C82,82,Összeszerelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C821,821,Összeszerelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8211,8211,Mechanikai gépek összeszerelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8212,8212,Erős- és gyengeáramú berendezések összeszerelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8219,8219,Máshová nem sorolható összeszerelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C83,83,Járművezetők és mobilgépkezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C831,831,Mozdonyvezetők és kapcsolódó foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C8311,8311,Mozdonyvezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8312,8312,"Vasúti fékezők, jelzőberendezés- és váltókezelők",,
ISCOGroup,http://data.europa.eu/esco/isco/C832,832,"Személy-, tehergépkocsi- és motorkerékpár-vezetők",,
ISCOGroup,http://data.europa.eu/esco/isco/C8321,8321,Motorkerékpár-vezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8322,8322,"Személy- és tehergépkocsi-vezetők, taxisofőrök",,
ISCOGroup,http://data.europa.eu/esco/isco/C833,833,Kamionsofőrök és autóbuszvezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8331,8331,Autóbusz- és villamosvezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8332,8332,Kamion- és teherautósofőrök,,
ISCOGroup,http://data.europa.eu/esco/isco/C834,834,Mobilgépkezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8341,8341,Mezőgazdasági és erdészeti mobilgépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8342,8342,Földmozgató és hasonló gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8343,8343,"Daruk, emelők és hasonló gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C8344,8344,Emelőtargonca-kezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C835,835,Hajók fedélzeti személyzete és hasonló foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C8350,8350,Hajók fedélzeti személyzete és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C9,9,Egyszerű foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C91,91,Takarítók és kisegítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C911,911,"Háztartási, szállodai és irodai takarítók, kisegítők",,
ISCOGroup,http://data.europa.eu/esco/isco/C9111,9111,Háztartási takarítók és kisegítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C9112,9112,"Irodai, szállodai és egyéb intézményi takarítók és kisegítők",,
ISCOGroup,http://data.europa.eu/esco/isco/C912,912,"Jármű-, ablak- és egyéb kézi takarítók, mosodai munkások",,
ISCOGroup,http://data.europa.eu/esco/isco/C9121,9121,Mosónők és vasalónők,,
ISCOGroup,http://data.europa.eu/esco/isco/C9122,9122,Járműtakarítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C9123,9123,Ablaktisztítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C9129,9129,Egyéb takarító foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C92,92,"Képesítést nem igénylő mezőgazdasági, erdészeti és halászati foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C921,921,"Képesítést nem igénylő mezőgazdasági, erdészeti és halászati foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C9211,9211,Képesítést nem igénylő növénytermesztési foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C9212,9212,Képesítést nem igénylő állattenyésztési foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C9213,9213,Képesítést nem igénylő mezőgazdasági foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C9214,9214,Képesítést nem igénylő kertészeti foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C9215,9215,Képesítést nem igénylő erdészeti foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C9216,9216,Képesítést nem igénylő halászati és halgazdálkodási foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C93,93,"Képesítést nem igénylő bányászati, építőipari, ipari és közlekedési foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C931,931,Képesítést nem igénylő bányászati és építőipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9311,9311,Bányászati és kőfejtő segédmunkások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9312,9312,Mélyépítő segédmunkások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9313,9313,Magasépítő segédmunkások,,
ISCOGroup,http://data.europa.eu/esco/isco/C932,932,Képesítést nem igénylő ipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9321,9321,Kézi csomagolók,,
ISCOGroup,http://data.europa.eu/esco/isco/C9329,9329,Máshová nem sorolható képesítést nem igénylő ipari foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C933,933,Képesítést nem igénylő szállítási és rakodó foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9331,9331,Kézi és lábbal hajtott járművek vezetői,,
ISCOGroup,http://data.europa.eu/esco/isco/C9332,9332,Állati erővel vont járművek és gépek hajtói,,
ISCOGroup,http://data.europa.eu/esco/isco/C9333,9333,Rakodómunkások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9334,9334,Árufeltöltők,,
ISCOGroup,http://data.europa.eu/esco/isco/C94,94,Képesítést nem igénylő vendéglátó-ipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C941,941,Képesítést nem igénylő vendéglátó-ipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9411,9411,Gyorsételek készítői,,
ISCOGroup,http://data.europa.eu/esco/isco/C9412,9412,Konyhai kisegítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C95,95,"Utcai és hasonló árusok, szolgáltatók",,
ISCOGroup,http://data.europa.eu/esco/isco/C951,951,Utcai és hasonló szolgáltatók,,
ISCOGroup,http://data.europa.eu/esco/isco/C9510,9510,Utcai és hasonló szolgáltatók,,
ISCOGroup,http://data.europa.eu/esco/isco/C952,952,Utcai árusok (kivéve az élelmiszerárusokat),,
ISCOGroup,http://data.europa.eu/esco/isco/C9520,9520,Utcai árusok (kivéve az élelmiszerárusokat),,
ISCOGroup,http://data.europa.eu/esco/isco/C96,96,Hulladékgazdálkodók és egyéb képesítést nem igénylő foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C961,961,Hulladékgazdálkodók,,
ISCOGroup,http://data.europa.eu/esco/isco/C9611,9611,Hulladékgyűjtők,,
ISCOGroup,http://data.europa.eu/esco/isco/C9612,9612,Hulladékválogatók,,
ISCOGroup,http://data.europa.eu/esco/isco/C9613,9613,Utcaseprők és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C962,962,Egyéb egyszerű foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9621,9621,"Kézbesítők, csomagkihordók és hordárok",,
ISCOGroup,http://data.europa.eu/esco/isco/C9622,9622,Alkalmi munkások,,
ISCOGroup,http://data.europa.eu/esco/isco/C9623,9623,Mérőóra-leolvasók és árusító automaták pénzbegyűjtői,,
ISCOGroup,http://data.europa.eu/esco/isco/C9624,9624,Vízhordók és tűzifagyűjtők,,
ISCOGroup,http://data.europa.eu/esco/isco/C9629,9629,Máshová nem sorolható képesítést nem igénylő foglalkozásúak,,
