conceptType,conceptUri,code,preferredLabel,altLabels,description
ISCOGroup,http://data.europa.eu/esco/isco/C7549,7549,"Handwerks- und verwandte Berufe, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C8,8,Bediener von Anlagen und Maschinen und Montageberufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C81,81,Bediener stationärer Anlagen und Maschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C811,811,Bediener von Anlagen für den Bergbau und die Mineralaufbereitung,,
ISCOGroup,http://data.europa.eu/esco/isco/C8111,8111,Bergleute und Grubenarbeiter,,
ISCOGroup,http://data.europa.eu/esco/isco/C8112,8112,Bediener von Mineral- und Gesteinsaufbereitungsanlagen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8113,8113,Tiefbohrer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C8114,8114,"Bediener von Maschinen zur Herstellung und Verarbeitung von Zement, Steinen und sonstigen Mineralien",,
ISCOGroup,http://data.europa.eu/esco/isco/C812,812,"Bediener von Anlagen in der Metallerzeugung, -umformung und -veredlung",,
ISCOGroup,http://data.europa.eu/esco/isco/C8121,8121,Bediener von Anlagen in der Metallerzeugung und -umformung,,
ISCOGroup,http://data.europa.eu/esco/isco/C8122,8122,"Bediener von Anlagen zur Metallveredlung, Plattierung und Beschichtung von Metallen",,
ISCOGroup,http://data.europa.eu/esco/isco/C813,813,Bediener von Anlagen und Maschinen für chemische und fotografische Erzeugnisse,,
ISCOGroup,http://data.europa.eu/esco/isco/C8131,8131,Bediener von Anlagen und Maschinen für chemische Erzeugnisse,,
ISCOGroup,http://data.europa.eu/esco/isco/C8132,8132,Bediener von Anlagen für fotografische Erzeugnisse,,
ISCOGroup,http://data.europa.eu/esco/isco/C814,814,"Bediener von Maschinen zur Herstellung von Gummi-, Kunststoff- und Papierwaren",,
ISCOGroup,http://data.europa.eu/esco/isco/C8141,8141,Bediener von Maschinen zur Herstellung von Gummiwaren,,
ISCOGroup,http://data.europa.eu/esco/isco/C8142,8142,Bediener von Maschinen zur Herstellung von Kunststoffwaren,,
ISCOGroup,http://data.europa.eu/esco/isco/C8143,8143,Bediener von Maschinen zur Herstellung von Papierwaren,,
ISCOGroup,http://data.europa.eu/esco/isco/C815,815,"Bediener von Maschinen zur Herstellung von Textil-, Pelz- und Lederwaren",,
ISCOGroup,http://data.europa.eu/esco/isco/C8151,8151,"Bediener von Spinnstoffaufbereitungs-, Spinn- und Spulmaschinen",,
ISCOGroup,http://data.europa.eu/esco/isco/C8152,8152,"Bediener von Web-, Strick- und Wirkmaschinen",,
ISCOGroup,http://data.europa.eu/esco/isco/C8153,8153,Bediener von Nähmaschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8154,8154,Bediener von Bleich- und Färbemaschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8155,8155,Bediener von Pelz- und Lederzurichtungs- und -vorbereitungsmaschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8156,8156,Bediener von Maschinen zur Schuhherstellung und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C8157,8157,Bediener von Wäschereimaschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8159,8159,"Bediener von Maschinen zur Herstellung von Textil-, Pelz- und Lederwaren, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C816,816,Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln,,
ISCOGroup,http://data.europa.eu/esco/isco/C8160,8160,Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln,,
ISCOGroup,http://data.europa.eu/esco/isco/C817,817,Bediener von Anlagen zur Holzaufbereitung und Papierherstellung,,
ISCOGroup,http://data.europa.eu/esco/isco/C8171,8171,Bediener von Anlagen zur Zellstoff- und Papierherstellung,,
ISCOGroup,http://data.europa.eu/esco/isco/C8172,8172,Bediener von Anlagen zur Holzaufbereitung,,
ISCOGroup,http://data.europa.eu/esco/isco/C818,818,Bediener sonstiger stationärer Anlagen und Maschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8181,8181,Bediener von Anlagen zur Glas- und Keramikherstellung,,
ISCOGroup,http://data.europa.eu/esco/isco/C8182,8182,Bediener von Dampfmaschinen und -kesseln,,
ISCOGroup,http://data.europa.eu/esco/isco/C8183,8183,"Bediener von Verpackungs-, Abfüll- und Etikettiermaschinen",,
ISCOGroup,http://data.europa.eu/esco/isco/C8189,8189,"Bediener stationärer Anlagen und Maschinen, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C82,82,Montageberufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C821,821,Montageberufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C8211,8211,Berufe der Montage von mechanischen Bauteilen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8212,8212,Berufe der Montage von elektrischen und elektronischen Geräten,,
ISCOGroup,http://data.europa.eu/esco/isco/C8219,8219,"Montageberufe, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C83,83,Fahrzeugführer und Bediener mobiler Anlagen,,
ISCOGroup,http://data.europa.eu/esco/isco/C831,831,Lokomotivführer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C8311,8311,Lokomotivführer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8312,8312,"Bediener von Sicherungs-, Signal- und Leittechnik im Schienennetzbetrieb",,
ISCOGroup,http://data.europa.eu/esco/isco/C832,832,Kraftfahrzeugführer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8321,8321,Kraftradfahrer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8322,8322,"Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer",,
ISCOGroup,http://data.europa.eu/esco/isco/C833,833,Fahrer schwerer Lastkraftwagen und Busse,,
ISCOGroup,http://data.europa.eu/esco/isco/C8331,8331,Busfahrer und Straßenbahnführer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8332,8332,Fahrer schwerer Lastkraftwagen,,
ISCOGroup,http://data.europa.eu/esco/isco/C834,834,Bediener mobiler Anlagen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8341,8341,Führer von mobilen land- und forstwirtschaftlichen Maschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8342,8342,Führer von Erdbewegungs- und verwandten Maschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C8343,8343,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen",,
ISCOGroup,http://data.europa.eu/esco/isco/C8344,8344,Gabelstaplerfahrer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C835,835,Deckspersonal auf Schiffen und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C8350,8350,Deckspersonal auf Schiffen und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C9,9,Hilfsarbeitskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C91,91,Reinigungspersonal und Hilfskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C911,911,"Reinigungspersonal und Hilfskräfte in Privathaushalten, Hotels und Büros",,
ISCOGroup,http://data.europa.eu/esco/isco/C9111,9111,Reinigungspersonal und Hilfskräfte in Privathaushalten,,
ISCOGroup,http://data.europa.eu/esco/isco/C9112,9112,"Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen",,
ISCOGroup,http://data.europa.eu/esco/isco/C912,912,"Reinigungspersonal für Fahrzeuge, Fenster, Wäsche und sonstige manuelle Reinigungsberufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C9121,9121,Handwäscher und Handbügler,,
ISCOGroup,http://data.europa.eu/esco/isco/C9122,9122,Fahrzeugreiniger,,
ISCOGroup,http://data.europa.eu/esco/isco/C9123,9123,Fensterputzer,,
ISCOGroup,http://data.europa.eu/esco/isco/C9129,9129,Sonstiges Reinigungspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C92,92,Hilfsarbeiter in der Land- und Forstwirtschaft und Fischerei,,
ISCOGroup,http://data.europa.eu/esco/isco/C921,921,Hilfsarbeiter in der Land- und Forstwirtschaft und Fischerei,,
ISCOGroup,http://data.europa.eu/esco/isco/C9211,9211,Hilfsarbeiter im Ackerbau,,
ISCOGroup,http://data.europa.eu/esco/isco/C9212,9212,Hilfsarbeiter in der Tierhaltung,,
ISCOGroup,http://data.europa.eu/esco/isco/C9213,9213,Hilfsarbeiter in Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),,
ISCOGroup,http://data.europa.eu/esco/isco/C9214,9214,Hilfsarbeiter im Gartenbau,,
ISCOGroup,http://data.europa.eu/esco/isco/C9215,9215,Hilfsarbeiter in der Forstwirtschaft,,
ISCOGroup,http://data.europa.eu/esco/isco/C9216,9216,Hilfsarbeiter in der Fischerei und Aquakultur,,
ISCOGroup,http://data.europa.eu/esco/isco/C93,93,"Hilfsarbeiter im Bergbau, im Bau, bei der Herstellung von Waren und im Transportwesen",,
ISCOGroup,http://data.europa.eu/esco/isco/C931,931,Hilfsarbeiter im Bergbau und im Bau,,
ISCOGroup,http://data.europa.eu/esco/isco/C9311,9311,Hilfsarbeiter im Bergbau und in der Gewinnung von Steinen und Erden,,
ISCOGroup,http://data.europa.eu/esco/isco/C9312,9312,Hilfsarbeiter im Tiefbau,,
ISCOGroup,http://data.europa.eu/esco/isco/C9313,9313,Hilfsarbeiter im Hochbau,,
ISCOGroup,http://data.europa.eu/esco/isco/C932,932,Hilfsarbeiter bei der Herstellung von Waren,,
ISCOGroup,http://data.europa.eu/esco/isco/C9321,9321,Verpacker,,
ISCOGroup,http://data.europa.eu/esco/isco/C9329,9329,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C933,933,Hilfsarbeiter in Transport und Lagerei,,
ISCOGroup,http://data.europa.eu/esco/isco/C9331,9331,Führer von Handwagen und pedalbetriebenen Fahrzeugen,,
ISCOGroup,http://data.europa.eu/esco/isco/C9332,9332,Führer von Fahrzeugen und Maschinen mit Zugtierantrieb,,
ISCOGroup,http://data.europa.eu/esco/isco/C9333,9333,Frachtarbeiter und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C9334,9334,Regalbetreuer und -auffüller,,
ISCOGroup,http://data.europa.eu/esco/isco/C94,94,Hilfskräfte in der Nahrungsmittelzubereitung,,
ISCOGroup,http://data.europa.eu/esco/isco/C941,941,Hilfskräfte in der Nahrungsmittelzubereitung,,
ISCOGroup,http://data.europa.eu/esco/isco/C9411,9411,Zubereiter von Fast Food und anderen Imbissen,,
ISCOGroup,http://data.europa.eu/esco/isco/C9412,9412,Küchenhilfen,,
ISCOGroup,http://data.europa.eu/esco/isco/C95,95,Straßenhändler und auf der Straße arbeitende Dienstleistungskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C951,951,Auf der Straße arbeitende Dienstleistungskräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C9510,9510,Auf der Straße arbeitende Dienstleistungskräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C952,952,Straßenverkäufer (ohne Lebensmittel),,
ISCOGroup,http://data.europa.eu/esco/isco/C9520,9520,Straßenverkäufer (ohne Lebensmittel),,
ISCOGroup,http://data.europa.eu/esco/isco/C96,96,Abfallentsorgungsarbeiter und sonstige Hilfsarbeitskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C961,961,Abfallentsorgungsarbeiter,,
ISCOGroup,http://data.europa.eu/esco/isco/C9611,9611,Arbeiter in der Abfall- und Wertstoffsammlung,,
ISCOGroup,http://data.europa.eu/esco/isco/C9612,9612,Arbeiter in der Abfallsortierung,,
ISCOGroup,http://data.europa.eu/esco/isco/C9613,9613,Straßenkehrer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C962,962,Sonstige Hilfsarbeitskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C9621,9621,"Boten, Paketauslieferer und Gepäckträger",,
ISCOGroup,http://data.europa.eu/esco/isco/C9622,9622,Gelegenheitsarbeiter,,
ISCOGroup,http://data.europa.eu/esco/isco/C9623,9623,"Zählerableser, Automatenbefüller und -kassierer",,
ISCOGroup,http://data.europa.eu/esco/isco/C9624,9624,Wasserträger und Brennholzsammler,,
ISCOGroup,http://data.europa.eu/esco/isco/C9629,9629,"Hilfsarbeitskräfte, anderweitig nicht genannt",,
