conceptType,conceptUri,code,preferredLabel,altLabels,description
ISCOGroup,http://data.europa.eu/esco/isco/C9211,9211,"Medhjälpare, växtodling",,
ISCOGroup,http://data.europa.eu/esco/isco/C9212,9212,"Medhjälpare, djuruppfödning",,
ISCOGroup,http://data.europa.eu/esco/isco/C9213,9213,"Medhjälpare, växtodling och djuruppfödning, blandad drift",,
ISCOGroup,http://data.europa.eu/esco/isco/C9214,9214,"Medhjälpare, trädgårdsodling",,
ISCOGroup,http://data.europa.eu/esco/isco/C9215,9215,"Medhjälpare, skogbruk",,
ISCOGroup,http://data.europa.eu/esco/isco/C9216,9216,"Medhjälpare, fiske och vattenbruk",,
ISCOGroup,http://data.europa.eu/esco/isco/C93,93,"Arbete utan krav på särskild yrkesutbildning inom gruvdrift, tillverkning, byggverksamhet och transport",,
ISCOGroup,http://data.europa.eu/esco/isco/C931,931,Grovarbetare inom gruvdrift och byggverksamhet,,
ISCOGroup,http://data.europa.eu/esco/isco/C9311,9311,"Gruvarbetare, gruvor och stenbrott",,
ISCOGroup,http://data.europa.eu/esco/isco/C9312,9312,"Grovarbetare, anläggningsverksamhet",,
ISCOGroup,http://data.europa.eu/esco/isco/C9313,9313,"Grovarbetare, byggnadsverksamhet",,
ISCOGroup,http://data.europa.eu/esco/isco/C932,932,Handpaketerare och andra fabriksarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9321,9321,Handpaketerare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9329,9329,Övriga fabriksarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C933,933,Godshanterare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C9331,9331,Cykelförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9332,9332,Förare av djurdragna fordon,,
ISCOGroup,http://data.europa.eu/esco/isco/C9333,9333,Godshanterare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9334,9334,Varupåfyllare,,
ISCOGroup,http://data.europa.eu/esco/isco/C94,94,Köks- och restaurangarbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C941,941,Köks- och restaurangbiträden m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C9411,9411,Snabbmatskockar och pizzabagare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9412,9412,Köksbiträden,,
ISCOGroup,http://data.europa.eu/esco/isco/C95,95,Gatuförsäljning m.m.,,
ISCOGroup,http://data.europa.eu/esco/isco/C951,951,Skoputsare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C9510,9510,Skoputsare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C952,952,Ambulerande gatuförsäljare (utom mat),,
ISCOGroup,http://data.europa.eu/esco/isco/C9520,9520,Ambulerande gatuförsäljare (utom mat),,
ISCOGroup,http://data.europa.eu/esco/isco/C96,96,Annat arbete utan krav på särskild yrkesutbildning,,
ISCOGroup,http://data.europa.eu/esco/isco/C961,961,Renhållningsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9611,9611,Renhållnings- och återvinningsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9612,9612,Avfallssorterare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9613,9613,Gatsopare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C962,962,"Tidningsdistributörer, mätaravläsare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C9621,9621,Reklam- och tidningsdistributörer m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C9622,9622,Diversearbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9623,9623,Mätaravläsare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9624,9624,Vattenhämtare och vedinsamlare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9629,9629,"Övriga tidningsdistributörer, mätaravläsare m.fl.",,
